,belongs_to_collection,id,title,vote_average,vote_count
13850,{},18240.0,The Proposal,6.7,1858.0
13851,{},51260.0,The Crawling Hand,2.4,7.0
13852,{},28110.0,Dillinger,6.7,23.0
13853,{},89484.0,Home from the Hill,3.8,8.0
13854,{},48288.0,Small Town Gay Bar,5.7,7.0
13855,{},17610.0,Year One,4.6,538.0
13856,{},8933.0,O'Horten,6.1,14.0
13857,{},156917.0,Pekka ja Pätkä neekereinä,0.0,0.0
13858,{},37911.0,5 Against the House,5.3,6.0
13859,{},38773.0,Three on a Couch,5.0,4.0
13860,{},8269.0,Promise Me This,6.4,17.0
13861,{},45779.0,Mindwarp,5.5,20.0
13862,Caprona Collection,27085.0,The Land That Time Forgot,5.7,37.0
13863,{},8940.0,Tyson,6.6,30.0
13864,{},133.0,Primary,7.0,6.0
13865,{},20152.0,Angels of the Universe,6.9,11.0
13866,{},14938.0,The Alibi,5.7,30.0
13867,Garfield (Animation) Collection,19508.0,Garfield's Pet Force,5.7,20.0
13868,{},66770.0,Dutchman,4.3,2.0
13869,{},12162.0,The Hurt Locker,7.2,1881.0
13870,{},4498.0,The Executioner,7.5,18.0
13871,{},176810.0,Air Hawks,6.0,1.0
13872,{},170477.0,Anna Lucasta,5.0,2.0
13873,How I Unleashed World War II,75015.0,How I Unleashed World War II Part III: Among Friends,7.0,3.0
13874,{},18507.0,Tu£sday,8.0,1.0
13875,{},16240.0,Breakfast with Scot,5.9,13.0
13876,{},50030.0,La Ronde,7.5,19.0
13877,{},81223.0,Brunet wieczorową porą,6.3,3.0
13878,{},24772.0,Going Berserk,5.4,5.0
13879,{},67515.0,Luther the Geek,6.5,4.0
13880,{},29082.0,Les vampires,6.8,16.0
13881,{},8284.0,The Limits of Control,6.4,68.0
13882,{},4250.0,Pornorama,6.3,11.0
13883,{},32451.0,Heavy Metal in Baghdad,6.1,7.0
13884,{},62128.0,Raiders of the Lost Ark - The Adaptation,6.3,6.0
13885,Transformers Collection,8373.0,Transformers: Revenge of the Fallen,6.0,3192.0
13886,{},62320.0,Home,7.9,181.0
13887,{},24734.0,K2,5.7,46.0
13888,{},75317.0,Dabbe,3.3,3.0
13889,{},8939.0,Tulpan,5.6,14.0
13890,{},35404.0,The File on Thelma Jordon,6.3,8.0
13891,{},53906.0,Jet Pilot,5.2,15.0
13892,{},19079.0,Phoebe in Wonderland,7.0,45.0
13893,{},19265.0,Whatever Works,6.8,365.0
13894,{},12556.0,Ghosts of Girlfriends Past,5.6,716.0
13895,{},43638.0,Holly,6.9,4.0
13896,{},4990.0,Hustle,6.4,6.0
13897,{},43192.0,Houdini,6.6,21.0
13898,{},11322.0,Public Enemies,6.5,1371.0
13899,Ice Age Collection,8355.0,Ice Age: Dawn of the Dinosaurs,6.5,2330.0
13900,{},10821.0,120,7.5,2.0
13901,{},176241.0,Prison Break: The Final Break,7.5,174.0
13902,{},47075.0,Samson and Delilah,5.7,19.0
13903,{},41385.0,Final Approach,5.7,6.0
13904,{},25728.0,The Mob,6.0,10.0
13905,{},20301.0,Daisy Kenyon,6.4,9.0
13906,{},24232.0,Is It College Yet?,7.4,26.0
13907,{},242737.0,Irena do domu!,0.0,0.0
13908,{},50201.0,The Journey to Melonia,6.8,8.0
13909,{},52109.0,Love Streams,7.4,26.0
13910,{},251657.0,Blue Week,6.0,3.0
13911,{},24927.0,Night Of The Living Dead 3D,4.0,12.0
13912,{},183871.0,Mumia Abu-Jamal: A Case for Reasonable Doubt?,0.0,0.0
13913,{},156063.0,Off the Charts: The Song-Poem Story,0.0,0.0
13914,{},10024.0,My Sister's Keeper,7.1,614.0
13915,{},10788.0,Kambakkht Ishq,4.3,15.0
13916,{},15423.0,Hood of Horror,4.2,18.0
13917,{},33321.0,The Dirt Bike Kid,5.3,8.0
13918,{},69426.0,Kandukondain Kandukondain,6.4,7.0
13919,{},16226.0,Lady Death,5.8,8.0
13920,{},42659.0,Blonde Crazy,5.9,9.0
13921,{},16440.0,Tales of the Black Freighter,7.0,45.0
13922,Ranma Collection,37021.0,"Ranma ½: Nihao, My Concubine",5.8,5.0
13923,{},62186.0,Pittsburgh,5.3,6.0
13924,{},22612.0,The Lucky Texan,3.9,9.0
13925,{},19913.0,(500) Days of Summer,7.2,2993.0
13926,Koker Trilogy,47104.0,Through the Olive Trees,7.4,20.0
13927,{},17359.0,News from a Personal War,6.5,5.0
13928,{},47920.0,Magnificent Obsession,8.0,1.0
13929,{},82474.0,7th Heaven,6.9,22.0
13930,{},45184.0,Madame Bovary,6.3,7.0
13931,{},18480.0,Brüno,5.4,528.0
13932,{},64831.0,The Boys: The Sherman Brothers' Story,7.8,5.0
13933,{},266814.0,1939: Hollywood's Greatest Year,8.0,1.0
13934,{},4931.0,Madigan,5.6,13.0
13935,{},301233.0,Terrified,3.7,5.0
13936,Caprinos Eventyrlige Verden,18901.0,The Pinchcliffe Grand Prix,7.9,28.0
13937,The Librarian Collection,14728.0,The Librarian: The Curse of the Judas Chalice,5.9,134.0
13938,Dark Planet Collection,16911.0,The Inhabited Island,5.4,24.0
13939,{},70648.0,Gravehopping,6.0,2.0
13940,{},8884.0,Franklyn,5.9,100.0
13941,{},38940.0,Men of War,5.5,30.0
13942,{},19105.0,Iron Maiden: Flight 666,8.5,34.0
13943,{},14758.0,Good Dick,6.1,34.0
13944,Harry Potter Collection,767.0,Harry Potter and the Half-Blood Prince,7.4,5435.0
13945,{},59847.0,Mélo,6.8,4.0
13946,{},60623.0,Love Unto Death,7.0,5.0
13947,{},14687.0,Eichmann,5.7,18.0
13948,{},351862.0,Blue Blood,0.0,0.0
13949,The Visitors Collection,10353.0,The Visitors II: The Corridors of Time,5.8,228.0
13950,{},49360.0,Who Killed Nancy?,6.8,3.0
13951,{},245367.0,Summer of Fear,0.0,0.0
13952,Open Water Collection,9592.0,Open Water 2: Adrift,5.2,157.0
13953,{},68572.0,Possessed,4.3,7.0
13954,{},84278.0,The Group,4.7,6.0
13955,{},43195.0,Senso,7.1,30.0
13956,Slap Shot Collection,23964.0,Slap Shot 2: Breaking the Ice,4.2,9.0
13957,{},14531.0,The Mark of Cain,5.5,5.0
13958,{},76465.0,The Strawberry Blonde,6.3,16.0
13959,{},51302.0,The Muppet Musicians of Bremen,0.0,0.0
13960,{},76452.0,A Brief Vacation,5.3,4.0
13961,{},14197.0,My Sassy Girl,6.1,107.0
13962,{},20174.0,The Fast and the Furious,3.8,6.0
13963,{},48773.0,Game of Death II,4.9,23.0
13964,{},60008.0,Rosso,0.0,0.0
13965,{},8054.0,The Imaginarium of Doctor Parnassus,6.3,885.0
13966,{},19929.0,9to5: Days in Porn,6.1,18.0
13967,{},123777.0,Sink or Swim,8.0,2.0
13968,{},18696.0,The Giant of Marathon,4.8,4.0
13969,{},3478.0,Ludwig,7.5,20.0
13970,{},30713.0,Shiver,5.4,27.0
13971,{},54759.0,Blue Corner,0.0,0.0
13972,{},30121.0,Winter of Frozen Dreams,4.5,4.0
13973,{},64901.0,Cold Water,8.0,4.0
13974,{},23720.0,Humpday,5.6,27.0
13975,{},14843.0,Ten Inch Hero,6.7,50.0
13976,{},8937.0,Tokyo Sonata,6.9,50.0
13977,{},9974.0,Kill Your Darlings,7.0,3.0
13978,{},22302.0,Polytechnique,6.8,94.0
13979,{},20382.0,Visioneers,6.0,28.0
13980,Tales from the Crypt Collection,53868.0,The Vault of Horror,6.5,34.0
13981,{},69342.0,The Dark Backward,5.1,8.0
13982,{},83078.0,Blue City,5.3,6.0
13983,{},37516.0,Judas Kiss,5.3,9.0
13984,{},19727.0,Streets of Blood,4.6,19.0
13985,{},56150.0,Jonathan Livingston Seagull,6.2,12.0
13986,{},22215.0,Cheri,5.9,57.0
13987,{},18635.0,One Week,6.9,40.0
13988,{},4983.0,"Run, Simon, Run",6.0,2.0
13989,{},53830.0,'Neath the Arizona Skies,3.7,9.0
13990,{},38971.0,Pavement: Slow Century,10.0,1.0
13991,{},49691.0,Mortal Transfer,6.0,4.0
13992,{},39415.0,Loulou,6.3,9.0
13993,{},20407.0,The Answer Man,6.2,34.0
13994,{},22408.0,Rage at Dawn,7.3,3.0
13995,{},23286.0,Paradise Canyon,3.7,5.0
13996,{},69166.0,A Perfect Fake,0.0,0.0
13997,{},97995.0,Seven Years Bad Luck,5.6,4.0
13998,{},97995.0,Seven Years Bad Luck,5.6,4.0
13999,{},97995.0,Seven Years Bad Luck,5.6,4.0
14000,{},97995.0,Seven Years Bad Luck,5.6,4.0
14001,{},67967.0,The Gang's All Here,6.6,5.0
14002,{},21208.0,Orphan,6.7,1296.0
14003,{},131351.0,Afterburn,4.3,2.0
14004,{},16056.0,Winged Creatures,6.2,39.0
14005,{},53781.0,Rainbow Valley,5.1,5.0
14006,{},20943.0,The Ugly Truth,6.4,1005.0
14007,{},67463.0,Heimat: A Chronicle of Germany,9.0,1.0
14008,{},82311.0,Wild River,6.5,19.0
14009,{},204996.0,My first war,0.0,0.0
14010,{},47870.0,High Hopes,7.5,22.0
14011,{},104083.0,Tulsa,6.5,2.0
14012,The Collector Collection,21407.0,The Collector,6.3,365.0
14013,{},12403.0,A Perfect Getaway,6.2,355.0
14014,{},62547.0,Fan-Fan the Tulip,5.6,12.0
14015,{},15422.0,Dark Ride,4.3,28.0
14016,{},14833.0,House,4.1,26.0
14017,{},41183.0,Dallas 362,5.5,2.0
14018,{},44578.0,"Moonshot, the Flight of Apollo 11",5.9,6.0
14019,{},20856.0,Aliens in the Attic,5.3,254.0
14020,{},17654.0,District 9,7.3,3451.0
14021,{},24803.0,Julie & Julia,6.6,579.0
14022,{},38879.0,The Beaches of Agnès,6.3,10.0
14023,{},17335.0,Obsessed,5.1,138.0
14024,{},13836.0,Race to Witch Mountain,5.4,520.0
14025,{},20071.0,Pagafantas,5.2,10.0
14026,{},13730.0,Black Box,5.2,23.0
14027,{},15438.0,My Stars,4.8,13.0
14028,{},18126.0,Hannah Montana: The Movie,6.0,465.0
14029,G.I. Joe (Live-Action) Collection,14869.0,G.I. Joe: The Rise of Cobra,5.6,1988.0
14030,{},14415.0,Séraphine,6.6,26.0
14031,{},30250.0,Cold Souls,6.1,47.0
14032,{},121895.0,Daddy Nostalgia,7.2,5.0
14033,12 Rounds Collection,17134.0,12 Rounds,5.7,223.0
14034,"Silent Night, Deadly Night Collection",50719.0,"Silent Night, Deadly Night II",4.7,26.0
14035,{},105703.0,The Boys from Fengkuei,6.9,7.0
14036,{},176650.0,The Sandwich Man,6.7,3.0
14037,{},17199.0,La Moitié gauche du frigo,5.0,1.0
14038,{},20153.0,Where Danger Lives,5.4,12.0
14039,{},20777.0,The Killing Room,5.5,88.0
14040,{},54982.0,Introducing Dorothy Dandridge,6.0,11.0
14041,{},92989.0,A Summer at Grandpa's,7.7,7.0
14042,{},45999.0,"A Time to Live, a Time to Die",7.8,15.0
14043,{},18908.0,The One and Only,6.2,18.0
14044,{},31067.0,Fail Safe,7.0,22.0
14045,{},39286.0,Four Last Songs,6.2,3.0
14046,{},13752.0,Max Manus: Man of War,6.9,81.0
14047,{},22600.0,Gangster's Paradise: Jerusalema,6.8,16.0
14048,{},99657.0,Wings of Hope,7.7,7.0
14049,{},40797.0,The Trail Beyond,4.1,9.0
14050,{},40743.0,Winds of the Wasteland,5.2,6.0
14051,Kill Buljo Collection,17285.0,Kill Buljo,6.6,12.0
14052,{},12407.0,Stone of Destiny,6.4,22.0
14053,{},97252.0,Okie Noodling,5.0,1.0
14054,{},18440.0,Days of Darkness,5.0,5.0
14055,{},18440.0,Days of Darkness,5.0,5.0
14056,{},18440.0,Days of Darkness,5.0,5.0
14057,{},18440.0,Days of Darkness,5.0,5.0
14058,{},22602.0,Randy Rides Alone,4.0,7.0
14059,{},40799.0,West of the Divide,3.8,6.0
14060,{},40071.0,Darlings!,5.0,10.0
14061,{},19422.0,Lost in Austen,6.9,38.0
14062,{},31670.0,Children of the Stork,6.5,2.0
14063,{},38107.0,The Star Packer,3.8,12.0
14064,Rebuild of Evangelion,15137.0,Evangelion: 1.0: You Are (Not) Alone,7.4,132.0
14065,Love Hina Collection,37047.0,Love Hina Christmas Special: Silent Eve,5.5,6.0
14066,{},66949.0,Molière,3.6,4.0
14067,{},77285.0,Floating Clouds,7.4,22.0
14068,{},64728.0,Japanese Girls at the Harbor,5.0,2.0
14069,{},11115.0,Deal,5.2,22.0
14070,{},11115.0,Deal,5.2,22.0
14071,{},11115.0,Deal,5.2,22.0
14072,{},11115.0,Deal,5.2,22.0
14073,{},22795.0,Doing Time on Maple Drive,4.9,8.0
14074,{},21878.0,The Line,4.9,13.0
14075,{},18585.0,The Ramen Girl,6.1,91.0
14076,{},19905.0,"The Goods: Live Hard, Sell Hard",5.4,58.0
14077,{},22051.0,Adam,6.9,152.0
14078,{},25902.0,Just Sex and Nothing Else,8.0,1.0
14079,{},16634.0,Alien Trespass,5.9,25.0
14080,{},58421.0,Ignition,2.8,4.0
14081,{},56264.0,Dillinger and Capone,5.3,5.0
14082,{},31913.0,"Next Stop, Greenwich Village",7.2,7.0
14083,{},14940.0,Gigantic,5.8,51.0
14084,{},24420.0,The Time Traveler's Wife,6.7,815.0
14085,Feast Collection,13797.0,Feast II: Sloppy Seconds,5.6,54.0
14086,{},12605.0,Katze im Sack,0.0,0.0
14087,{},128856.0,Traffic Affairs,4.3,3.0
14088,{},145066.0,Waterland,5.8,6.0
14089,{},31216.0,I Can't Think Straight,7.3,52.0
14090,{},19556.0,Miss March,5.4,78.0
14091,{},23367.0,Bandslam,5.4,129.0
14092,{},49982.0,A City of Sadness,7.5,25.0
14093,{},45852.0,Harvard Beats Yale 29-29,6.5,2.0
14094,{},24999.0,The Great Happiness Space: Tale of an Osaka Love Thief,7.1,7.0
14095,{},16710.0,Meet the Browns,6.0,35.0
14096,{},19840.0,"I Love You, Beth Cooper",5.2,204.0
14097,{},25047.0,Le Deuxième Souffle,7.5,23.0
14098,{},33199.0,No Regret,6.4,9.0
14099,{},22025.0,Detroit Metal City,6.1,16.0
14100,{},99599.0,Daughter of the Nile,7.0,3.0
14101,{},25183.0,Paper Heart,5.7,37.0
14102,{},19170.0,Mystery Street,6.2,9.0
14103,{},14745.0,The Haunting of Molly Hartley,4.3,48.0
14104,{},19585.0,G-Force,5.1,519.0
14105,{},41682.0,Christopher Columbus: The Discovery,4.3,13.0
14106,{},17336.0,Fighting,5.5,198.0
14107,{},11928.0,Tetro,6.7,49.0
14108,{},98289.0,Seven Waves Away,8.7,3.0
14109,{},99600.0,"Good Men, Good Women",7.8,5.0
14110,{},18281.0,Side Street,5.5,10.0
14111,{},8895.0,Adoration,5.9,12.0
14112,{},18533.0,Bronson,6.9,756.0
14113,{},30319.0,Feel The Noise,3.9,9.0
14114,{},18820.0,I Really Hate My Job,3.8,4.0
14115,{},85097.0,The Matador,0.0,0.0
14116,{},164741.0,Little Richard,4.5,3.0
14117,{},12839.0,The Curiosity of Chance,5.8,15.0
14118,{},15775.0,If Only,6.5,139.0
14119,{},44655.0,Susana,6.9,7.0
14120,{},43384.0,Vengeance Valley,4.0,10.0
14121,{},46351.0,Great Guy,6.6,5.0
14122,{},38662.0,The Hurricane Express,4.9,7.0
14123,{},18032.0,The Secret of Moonacre,6.2,112.0
14124,Olympia,677.0,Olympia Part One: Festival of the Nations,6.6,17.0
14125,Olympia,685.0,Olympia Part Two: Festival of Beauty,6.2,14.0
14126,Shadow Warriors,92011.0,Assault on Devil's Island,5.4,5.0
14127,{},154430.0,Shadow of the Eagle,1.0,2.0
14128,{},49835.0,Cinematographer Style,6.3,4.0
14129,The Cell Collection,18759.0,The Cell 2,3.4,24.0
14130,{},106028.0,Summer School,6.0,3.0
14131,{},87683.0,Krakatoa: The Last Days,6.3,6.0
14132,{},42638.0,Queen Kelly,6.5,13.0
14133,{},18568.0,The Master Touch,6.0,4.0
14134,{},33314.0,Nora Roberts' Midnight Bayou,5.8,11.0
14135,{},21657.0,Northern Lights,5.8,11.0
14136,{},8899.0,Lorna's Silence,6.7,42.0
14137,{},20778.0,Le Doulos,7.4,40.0
14138,{},22492.0,It Might Get Loud,7.4,54.0
14139,{},17153.0,Botched,6.1,35.0
14140,{},21236.0,Lonely Street,5.3,3.0
14141,{},35059.0,High Noon,5.3,12.0
14142,{},43878.0,A Day in the Country,7.5,34.0
14143,{},29967.0,Moonfleet,5.9,19.0
14144,{},68692.0,7 Women,5.7,13.0
14145,Vacancy Collection,15641.0,Vacancy 2: The First Cut,4.8,56.0
14146,{},21955.0,The Pom Pom Girls,5.2,12.0
14147,{},43303.0,Nora Roberts' Tribute,5.3,9.0
14148,{},25704.0,Post Grad,5.0,102.0
14149,{},21371.0,Goodbye Solo,6.6,22.0
14150,{},23115.0,Long John Silver,6.3,6.0
14151,{},41427.0,Questo piccolo grande amore,5.3,23.0
14152,{},184781.0,Voices,0.0,0.0
14153,{},36108.0,To Each His Own Cinema,7.2,26.0
14154,{},23049.0,My Life in Ruins,5.6,104.0
14155,Troll Collection,26914.0,Troll 2,3.6,101.0
14156,{},121655.0,London,5.0,1.0
14157,{},15457.0,Paris 36,6.2,29.0
14158,{},758.0,Murder Ahoy,7.2,20.0
14159,{},43734.0,Witch Hunt,7.7,6.0
14160,{},41496.0,A Dog Year,6.0,15.0
14161,{},12410.0,Good,6.3,29.0
14162,{},45458.0,The Romance of Astrea and Celadon,5.3,10.0
14163,{},64544.0,Boyfriends and Girlfriends,7.6,8.0
14164,{},26320.0,Taking Woodstock,6.2,129.0
14165,{},41127.0,Norma Jean & Marilyn,4.0,4.0
14166,If These Walls Could Talk Collection,35203.0,If These Walls Could Talk,5.5,13.0
14167,{},34869.0,Cargo 200,7.1,26.0
14168,Halloween (Rob Zombie Series) Collection,24150.0,Halloween II,5.1,273.0
14169,{},65990.0,Meteor,5.1,10.0
14170,{},60216.0,Five Graves to Cairo,6.9,22.0
14171,{},21336.0,The Dark Corner,6.9,18.0
14172,{},35044.0,Full Body Massage,5.5,11.0
14173,{},2861.0,A Good Marriage,6.7,6.0
14174,{},23451.0,Videocracy,6.4,9.0
14175,{},25376.0,The Secret in Their Eyes,7.8,638.0
14176,{},59314.0,The Day After Trinity,8.0,1.0
14177,{},12244.0,9,6.6,1291.0
14178,{},58450.0,Cosmonaut,5.7,6.0
14179,The Carry On Collection,5060.0,Carry On Screaming,7.0,33.0
14180,Green Street Hooligans Collection,15809.0,Green Street Hooligans 2,5.0,82.0
14181,{},29914.0,Randy & the Mob,4.8,3.0
14182,{},52710.0,Detective,6.8,7.0
14183,{},140887.0,The Three Musketeers,3.0,2.0
14184,{},40979.0,Seven Sinners,6.6,5.0
14185,{},22494.0,Frequently Asked Questions About Time Travel,7.1,189.0
14186,{},37903.0,The White Ribbon,7.2,263.0
14187,{},227370.0,The Handcuff King,5.7,6.0
14188,{},17899.0,"Sex, Party and Lies",4.0,35.0
14189,Fuga de cerebros - Collection,18120.0,Brain Drain,5.5,42.0
14190,{},106006.0,Living with Michael Jackson: A Tonight Special,1.0,2.0
14191,{},17445.0,Green Lantern: First Flight,6.3,102.0
14192,{},63581.0,Louis Theroux: The Most Hated Family in America,7.6,22.0
14193,{},23736.0,Lies & Illusions,3.9,15.0
14194,{},19898.0,Pandorum,6.5,783.0
14195,{},20171.0,Paraiso Travel,5.8,11.0
14196,{},21700.0,Airbag,6.5,25.0
14197,{},57412.0,Peter Ibbetson,5.6,5.0
14198,{},72083.0,Death of a Cyclist,7.0,22.0
14199,{},17046.0,Skellig,4.6,10.0
14200,{},6309.0,Flood,4.5,36.0
14201,{},10313.0,The Men Who Stare at Goats,5.9,755.0
14202,{},20715.0,Immigrants (L.A. Dolce Vita),5.3,5.0
14203,{},17632.0,The Hunt for Gollum,6.3,30.0
14204,{},31936.0,Welcome Mr. Marshall!,6.9,18.0
14205,{},40954.0,Beast from Haunted Cave,4.9,11.0
14206,{},8071.0,Tout Va Bien,6.6,5.0
14207,{},43255.0,Street of Shame,7.7,28.0
14208,{},42225.0,Padre Padrone,6.7,16.0
14209,{},689.0,The Travelling Players,6.8,11.0
14210,{},22774.0,Valentino: The Last Emperor,6.6,10.0
14211,{},53430.0,The Pilgrim,7.3,18.0
14212,{},32317.0,Le Million,6.7,20.0
14213,{},47576.0,Memories of Underdevelopment,7.1,9.0
14214,{},2979.0,Return of the Ghostbusters,5.2,17.0
14215,Laid to Rest Collection,17618.0,Laid to Rest,5.2,48.0
14216,{},19994.0,Jennifer's Body,5.3,858.0
14217,{},11323.0,The Informant!,6.0,305.0
14218,{},117531.0,The Great Gabbo,6.0,1.0
14219,{},42762.0,Hillsborough,4.0,2.0
14220,{},3511.0,The Broken,5.6,63.0
14221,{},37317.0,The Tall Men,6.2,8.0
14222,{},25900.0,Tension,6.7,12.0
14223,{},29134.0,Amreeka,6.3,17.0
14224,{},12569.0,Extract,5.7,192.0
14225,Final Destination Collection,19912.0,The Final Destination,5.4,851.0
14226,{},18501.0,Gamer,5.6,778.0
14227,Cloudy with a Chance of Meatballs Collection,22794.0,Cloudy with a Chance of Meatballs,6.5,1799.0
14228,{},279606.0,Radio Inside,0.0,0.0
14229,{},26367.0,I Can Do Bad All By Myself,6.0,40.0
14230,{},43757.0,The Silver Stallion,4.3,3.0
14231,{},23253.0,Mr. Robinson Crusoe,0.0,1.0
14232,{},114618.0,The Wreck of the Mary Deare,5.8,5.0
14233,{},18570.0,"Food, Inc.",7.3,223.0
14234,{},36703.0,Beeswax,7.4,7.0
14235,{},46768.0,Conspiracy of Torture,7.2,3.0
14236,{},18724.0,Attack of the 50 Foot Woman,4.8,30.0
14237,{},22536.0,Thirst,7.0,198.0
14238,{},16873.0,Battle for Terra,6.0,98.0
14239,{},22326.0,Forbidden Fruit,6.9,9.0
14240,{},25643.0,Love Happens,5.6,188.0
14241,{},29963.0,Bright Star,6.8,111.0
14242,{},30685.0,Blood Creek,5.2,75.0
14243,{},25549.0,Split Second,5.7,6.0
14244,{},63615.0,Un buen hombre,0.0,0.0
14245,{},26009.0,Scandal Sheet,6.5,7.0
14246,{},26500.0,Turn Left at the End of the World,6.2,5.0
14247,{},35113.0,I Want You,5.9,11.0
14248,{},40225.0,Confidence Reigns,5.5,2.0
14249,Hellraiser Collection,17455.0,Hellraiser: Deader,4.4,69.0
14250,Hellraiser Collection,12699.0,Hellraiser: Hellworld,4.1,63.0
14251,{},25532.0,Chronicle of an Escape,6.2,16.0
14252,Paranormal Activity Collection,23827.0,Paranormal Activity,5.9,1351.0
14253,{},14579.0,Lake City,6.3,3.0
14254,{},185591.0,The Eagle Has Two Heads,7.0,2.0
14255,{},28299.0,"Forever, Darling",9.0,1.0
14256,{},16194.0,Not Quite Hollywood,6.9,20.0
14257,{},62396.0,3 Ring Circus,5.5,5.0
14258,{},18974.0,The 3 Worlds of Gulliver,5.4,11.0
14259,{},64450.0,Kinatay,5.8,19.0
14260,{},44208.0,Angel,6.8,10.0
14261,{},19136.0,Hellzapoppin',6.9,6.0
14262,{},25112.0,Ballast,7.0,13.0
14263,{},28051.0,5 Dolls for an August Moon,5.7,20.0
14264,{},20178.0,World's Greatest Dad,6.5,181.0
14265,{},67612.0,"Black God, White Devil",6.8,24.0
14266,{},25050.0,Still Walking,7.5,65.0
14267,{},43360.0,Le Plaisir,6.8,18.0
14268,{},41053.0,Pyaasa,7.6,13.0
14269,{},54563.0,"Muriel, or the Time of Return",7.0,17.0
14270,{},76636.0,Xala,7.0,5.0
14271,{},22074.0,Capitalism: A Love Story,7.0,168.0
14272,{},91262.0,Blood of the Beasts,8.0,18.0
14273,{},38670.0,The Five Man Army,6.6,5.0
14274,{},22717.0,Wanted,5.2,32.0
14275,{},23128.0,The Cove,7.9,241.0
14276,{},12573.0,A Serious Man,6.6,492.0
14277,{},28053.0,City Island,6.9,114.0
14278,{},24869.0,Ink,6.5,102.0
14279,{},90056.0,The Cameraman's Revenge,7.2,22.0
14280,{},126597.0,Down to the Cellar,7.3,6.0
14281,{},24561.0,Yatterman,5.9,18.0
14282,{},36800.0,Metropia,6.3,53.0
14283,{},14476.0,Clubbed,7.3,25.0
14284,{},104275.0,"The Pit, the Pendulum and Hope",7.1,7.0
14285,{},21398.0,Grace,5.1,44.0
14286,{},23127.0,The Haunted World of El Superbeasto,6.1,43.0
14287,{},39506.0,Story of a Prostitute,6.8,8.0
14288,{},23202.0,Trick 'r Treat,6.7,389.0
14289,{},24001.0,The Hills Run Red,5.1,67.0
14290,{},22798.0,Whip It,6.7,366.0
14291,{},23082.0,The Invention of Lying,6.0,523.0
14292,{},62635.0,Unmistaken Child,4.7,3.0
14293,{},61524.0,A-Haunting We Will Go,4.9,4.0
14294,{},19959.0,Surrogates,5.9,1219.0
14295,{},18065.0,Next Day Air,5.3,37.0
14296,{},19908.0,Zombieland,7.2,3655.0
14297,{},28665.0,Fame,5.5,139.0
14298,{},23044.0,The September Issue,6.9,38.0
14299,{},54191.0,Paris Trout,4.5,2.0
14300,{},18176.0,Assassination of a High School President,6.1,96.0
14301,{},23532.0,How to Be a Serial Killer,4.8,10.0
14302,{},46068.0,Bud Abbott and Lou Costello in Hollywood,6.2,10.0
14303,{},33474.0,Abbott and Costello in the Foreign Legion,6.7,12.0
14304,{},26688.0,Sorority Row,5.3,179.0
14305,{},22787.0,Whiteout,5.3,225.0
14306,{},4786.0,Rudo & Cursi,6.1,40.0
14307,{},24684.0,An Education,6.9,423.0
14308,{},77246.0,David and Lisa,6.8,5.0
14309,{},63795.0,Abbott and Costello Meet Captain Kidd,6.2,7.0
14310,{},63978.0,Life Is a Bed of Roses,5.3,4.0
14311,{},11156.0,Coco Before Chanel,6.7,254.0
14312,{},74469.0,The Story of Louis Pasteur,6.6,5.0
14313,{},44054.0,The Killing of John Lennon,6.1,7.0
14314,{},26763.0,Burma VJ: Reporting from a Closed Country,6.4,13.0
14315,{},99189.0,Werner Herzog Eats His Shoe,7.1,16.0
14316,{},18710.0,Capone,6.0,16.0
14317,{},33476.0,Abbott and Costello Meet the Keystone Kops,6.2,11.0
14318,{},19899.0,Couples Retreat,5.3,601.0
14319,{},23706.0,All About Steve,4.7,302.0
14320,{},142084.0,Hiroshima,5.0,1.0
14321,{},39488.0,Giant,7.0,5.0
14322,{},106254.0,The End of St. Petersburg,7.3,4.0
14323,{},11807.0,Jab We Met,7.2,55.0
14324,{},17622.0,Fifty Dead Men Walking,6.1,36.0
14325,{},60773.0,Bay of Angels,6.4,13.0
14326,{},885.0,The Docks of New York,6.8,13.0
14327,{},126136.0,Our Daily Bread,2.5,2.0
14328,{},23966.0,Deadgirl,5.5,100.0
14329,{},188858.0,Lola,5.5,2.0
14330,{},48214.0,The Merry Jail,9.5,1.0
14331,Love Hina Collection,44685.0,Love Hina Spring Special - I Wish Your Dream,4.7,3.0
14332,{},92990.0,Yellow Earth,7.9,8.0
14333,{},43902.0,Cleopatra,5.2,14.0
14334,{},43850.0,The Divorce of Lady X,6.8,2.0
14335,{},33857.0,Bye-Bye Bin Laden,0.0,0.0
14336,{},33380.0,Gayniggers from Outer Space,4.3,20.0
14337,{},70569.0,The Windmill Movie,7.0,1.0
14338,{},21910.0,I Sell The Dead,6.0,62.0
14339,{},4734.0,Van Gogh,6.6,17.0
14340,{},42678.0,The Shanghai Gesture,6.0,13.0
14341,{},44334.0,The Tales of Hoffmann,6.4,14.0
14342,{},42537.0,The Wedding March,6.1,9.0
