,belongs_to_collection,id,title,vote_average,vote_count
1875,Friday the 13th Collection,9731.0,Friday the 13th: A New Beginning,5.1,200.0
1876,Friday the 13th Collection,10225.0,Friday the 13th Part VI: Jason Lives,5.7,219.0
1877,Friday the 13th Collection,10281.0,Friday the 13th Part VII: The New Blood,5.3,196.0
1878,Friday the 13th Collection,10283.0,Friday the 13th Part VIII: Jason Takes Manhattan,4.8,194.0
1879,Halloween Collection,948.0,Halloween,7.4,1066.0
1880,Halloween Collection,11281.0,Halloween II,6.4,370.0
1881,Halloween Collection,10676.0,Halloween III: Season of the Witch,5.0,232.0
1882,Halloween Collection,11357.0,Halloween 4: The Return of Michael Myers,5.9,212.0
1883,Halloween Collection,11361.0,Halloween 5: The Revenge of Michael Myers,5.3,187.0
1884,Prom Night Collection,36599.0,Prom Night,6.0,85.0
1885,Prom Night Collection,39929.0,Hello Mary Lou: Prom Night II,6.0,35.0
1886,Prom Night Collection,41828.0,Prom Night III: The Last Kiss,5.1,15.0
1887,Prom Night Collection,41769.0,Prom Night IV: Deliver Us from Evil,4.4,15.0
1888,Child's Play Collection,10585.0,Child's Play,6.3,605.0
1889,Child's Play Collection,11186.0,Child's Play 2,5.8,323.0
1890,Child's Play Collection,11187.0,Child's Play 3,5.5,274.0
1891,Poltergeist Collection,609.0,Poltergeist,7.1,811.0
1892,Poltergeist Collection,11133.0,Poltergeist II: The Other Side,5.8,172.0
1893,Poltergeist Collection,10306.0,Poltergeist III,4.6,127.0
1894,The Exorcist Collection,9552.0,The Exorcist,7.5,2046.0
1895,The Exorcist Collection,11586.0,Exorcist II: The Heretic,4.5,137.0
1896,The Exorcist Collection,11587.0,The Exorcist III,6.1,135.0
1897,Lethal Weapon Collection,941.0,Lethal Weapon,7.0,1367.0
1898,Lethal Weapon Collection,942.0,Lethal Weapon 2,6.7,1066.0
1899,Lethal Weapon Collection,943.0,Lethal Weapon 3,6.4,824.0
1900,The Gremlins Collection,927.0,Gremlins,6.9,1629.0
1901,The Gremlins Collection,928.0,Gremlins 2: The New Batch,6.3,664.0
1902,{},9340.0,The Goonies,7.4,1563.0
1903,Zorro Collection,9342.0,The Mask of Zorro,6.3,1211.0
1904,{},38509.0,Polish Wedding,5.4,18.0
1905,{},60033.0,"This World, Then the Fireworks",0.0,0.0
1906,{},12101.0,Soylent Green,6.8,305.0
1907,{},19.0,Metropolis,8.0,666.0
1908,Back to the Future Collection,165.0,Back to the Future Part II,7.4,3926.0
1909,Back to the Future Collection,196.0,Back to the Future Part III,7.1,2978.0
1910,The Poseidon Adventure Collection,551.0,The Poseidon Adventure,7.3,274.0
1911,{},16084.0,Freaky Friday,6.3,64.0
1912,Flubber Collection,17984.0,The Absent-Minded Professor,6.7,41.0
1913,The Apple Dumpling Gang Collection,22328.0,The Apple Dumpling Gang Rides Again,6.3,18.0
1914,{},32611.0,Babes in Toyland,5.8,18.0
1915,Bambi Collection,3170.0,Bambi,6.8,1450.0
1916,{},346.0,Seven Samurai,8.2,892.0
1917,{},859.0,Dangerous Liaisons,7.1,267.0
1918,{},841.0,Dune,6.5,576.0
1919,{},11051.0,The Last Temptation of Christ,7.0,206.0
1920,The Godfather Collection,242.0,The Godfather: Part III,7.1,1589.0
1921,{},1411.0,The Rapture,6.4,15.0
1922,{},9769.0,Lolita,7.0,288.0
1923,{},9424.0,Disturbing Behavior,5.5,104.0
1924,{},9835.0,Jane Austen's Mafia!,5.4,52.0
1925,{},857.0,Saving Private Ryan,7.9,5148.0
1926,{},17539.0,Billy's Hollywood Screen Kiss,5.2,11.0
1927,{},44322.0,East Palace West Palace,8.3,3.0
1928,{},22777.0,The Million Dollar Duck,5.7,13.0
1929,{},20173.0,The Barefoot Executive,5.2,10.0
1930,{},10957.0,The Black Cauldron,6.5,228.0
1931,{},9570.0,The Black Hole,6.1,132.0
1932,{},16249.0,Blackbeard's Ghost,6.9,42.0
1933,{},13962.0,Blank Check,5.1,87.0
1934,{},14612.0,Candleshoe,7.0,28.0
1935,{},19378.0,The Cat from Outer Space,5.6,27.0
1936,{},65157.0,Cheetah,5.9,10.0
1937,Dexter Riley Collection,29228.0,The Computer Wore Tennis Shoes,5.8,28.0
1938,{},19379.0,Condorman,5.6,37.0
1939,The Mighty Ducks Collection,11164.0,D2: The Mighty Ducks,5.8,135.0
1940,{},18887.0,Darby O'Gill and the Little People,6.7,35.0
1941,{},40866.0,The Devil and Max Devlin,6.3,6.0
1942,{},24736.0,A Far Off Place,6.3,15.0
1943,{},10122.0,Flight of the Navigator,6.9,227.0
1944,{},24816.0,The Gnome-Mobile,5.8,23.0
1945,{},9994.0,The Great Mouse Detective,6.9,334.0
1946,{},25445.0,The Happiest Millionaire,5.8,8.0
1947,Herbie Collection,12129.0,Herbie Goes Bananas,5.3,48.0
1948,Herbie Collection,14140.0,Herbie Goes To Monte Carlo,5.9,65.0
1949,{},10439.0,Hocus Pocus,6.5,491.0
1950,"Honey, I Shrunk the Kids Collection",11158.0,Honey I Blew Up the Kid,4.8,272.0
1951,"Honey, I Shrunk the Kids Collection",9354.0,"Honey, I Shrunk the Kids",6.1,756.0
1952,{},28736.0,Hot Lead & Cold Feet,5.7,11.0
1953,{},34774.0,In Search of the Castaways,6.2,20.0
1954,{},37969.0,The Incredible Journey,6.3,22.0
1955,{},9631.0,The Negotiator,6.8,593.0
1956,{},9820.0,The Parent Trap,6.8,768.0
1957,{},14013.0,BASEketball,5.9,150.0
1958,{},36606.0,Full Tilt Boogie,7.0,19.0
1959,{},96196.0,The Governess,6.8,8.0
1960,{},98505.0,Seventh Heaven,4.7,3.0
1961,{},1779.0,Roger & Me,7.4,92.0
1962,{},10849.0,The Purple Rose of Cairo,7.3,206.0
1963,{},678.0,Out of the Past,7.6,111.0
1964,{},907.0,Doctor Zhivago,7.4,252.0
1965,{},5961.0,Fanny & Alexander,7.3,138.0
1966,{},47908.0,The Trip to Bountiful,7.3,12.0
1967,{},42121.0,Tender Mercies,6.1,22.0
1968,{},2887.0,And the Band Played On,5.8,24.0
1969,{},11974.0,The 'Burbs,6.6,312.0
1970,{},20348.0,Fandango,6.6,39.0
1971,{},26648.0,The Night Porter,6.6,53.0
1972,{},11911.0,Mephisto,7.1,33.0
1973,{},793.0,Blue Velvet,7.7,758.0
1974,{},35144.0,The Journey of Natty Gann,6.4,27.0
1975,The Jungle Book Collection,9325.0,The Jungle Book,7.1,1791.0
1976,{},43037.0,Kidnapped,6.4,6.0
1977,Lady and the Tramp Collection,10340.0,Lady and the Tramp,6.9,1241.0
1978,The Little Mermaid Collection,10144.0,The Little Mermaid,7.2,1921.0
1979,The Mighty Ducks Collection,10414.0,The Mighty Ducks,6.4,203.0
1980,The Muppet Collection,10437.0,The Muppet Christmas Carol,7.2,217.0
1981,{},15300.0,Newsies,6.2,66.0
1982,101 Dalmatians (Animated) Collection,12230.0,One Hundred and One Dalmatians,6.8,1643.0
1983,{},13380.0,One Magic Christmas,5.7,15.0
1984,Peter Pan Collection,10693.0,Peter Pan,7.0,1380.0
1985,{},11335.0,Popeye,5.3,157.0
1986,The Rescuers Collection,11135.0,The Rescuers Down Under,6.6,303.0
1987,The Rescuers Collection,11319.0,The Rescuers,6.7,609.0
1988,Witch Mountain Collection,14822.0,Return from Witch Mountain,5.6,38.0
1989,Aladdin Collection,15969.0,The Return of Jafar,5.7,447.0
1990,{},13155.0,Return to Oz,6.6,122.0
1991,{},10249.0,The Rocketeer,6.3,265.0
1992,The Shaggy Dog Collection,15943.0,The Shaggy D.A.,5.4,15.0
1993,{},10882.0,Sleeping Beauty,6.8,1332.0
1994,{},24808.0,Something Wicked This Way Comes,6.6,38.0
1995,Flubber Collection,19762.0,Son of Flubber,6.7,16.0
1996,{},13850.0,Song of the South,6.9,69.0
1997,Splash Collection,2619.0,Splash,6.1,328.0
1998,{},65158.0,Squanto: A Warrior's Tale,6.1,7.0
1999,{},53565.0,Steamboat Willie,7.4,76.0
2000,{},41841.0,Tall Tale,6.6,15.0
2001,{},27332.0,Tex,5.9,9.0
2002,TRON Collection,97.0,Tron,6.6,717.0
2003,{},10419.0,Swing Kids,6.7,63.0
2004,Halloween Collection,11675.0,Halloween: H20,5.7,306.0
2005,{},2107.0,L.A. Story,6.4,88.0
2006,{},6471.0,The Jerk,7.0,272.0
2007,{},9442.0,Dead Men Don't Wear Plaid,6.5,104.0
2008,{},11591.0,The Man with Two Brains,6.2,131.0
2009,{},13697.0,Grand Canyon,6.8,51.0
2010,{},19158.0,Graveyard Shift,4.5,52.0
2011,{},227.0,The Outsiders,6.9,293.0
2012,Indiana Jones Collection,87.0,Indiana Jones and the Temple of Doom,7.1,2841.0
2013,The Lord of the Rings Animated Collection,123.0,The Lord of the Rings,6.1,187.0
2014,{},9314.0,Nineteen Eighty-Four,6.8,311.0
2015,{},11336.0,The Dead Zone,6.9,320.0
2016,{},9980.0,Maximum Overdrive,5.5,170.0
2017,{},10657.0,Needful Things,5.9,136.0
2018,{},10489.0,Cujo,5.7,194.0
2019,Children of the Corn Collection,10823.0,Children of the Corn,5.6,243.0
2020,All Dogs Go to Heaven Collection,11497.0,All Dogs Go to Heaven,6.3,244.0
2021,Addams Family Collection,2907.0,The Addams Family,6.7,871.0
2022,{},9454.0,Ever After: A Cinderella Story,6.8,408.0
2023,{},8688.0,Snake Eyes,5.8,331.0
2024,{},118452.0,"First Love, Last Rites",3.0,1.0
2025,{},16155.0,Safe Men,6.3,17.0
2026,{},48894.0,The Saltmen of Tibet,6.5,3.0
2027,{},23954.0,Atlantic City,6.7,58.0
2028,{},12761.0,Autumn Sonata,7.8,83.0
2029,{},396.0,Who's Afraid of Virginia Woolf?,7.8,199.0
2030,{},14367.0,Adventures in Babysitting,6.6,169.0
2031,{},11814.0,Weird Science,6.4,375.0
2032,{},16081.0,Doctor Dolittle,6.0,42.0
2033,{},18331.0,The Nutty Professor,6.6,90.0
2034,Charlotte's Web Collection,15171.0,Charlotte's Web,6.2,100.0
2035,{},11837.0,Watership Down,7.3,159.0
2036,The Secret Of NIMH Collection,11704.0,The Secret of NIMH,7.5,186.0
2037,{},11639.0,The Dark Crystal,7.3,233.0
2038,Fievel Collection,4978.0,An American Tail,6.6,344.0
2039,Fievel Collection,10380.0,An American Tail: Fievel Goes West,6.2,180.0
2040,{},11976.0,Legend,6.2,282.0
2041,{},15144.0,Sixteen Candles,6.9,455.0
2042,{},11522.0,Pretty in Pink,6.6,313.0
2043,{},11557.0,St. Elmo's Fire,6.0,133.0
2044,{},13853.0,The Clan of the Cave Bear,4.7,28.0
2045,House Collection,11415.0,House,5.8,144.0
2046,House Collection,37530.0,House II: The Second Story,5.0,66.0
2047,The Gods Must Be Crazy Collection,8393.0,The Gods Must Be Crazy,7.1,251.0
2048,The Gods Must Be Crazy Collection,11937.0,The Gods Must Be Crazy II,6.5,91.0
2049,Air Bud Collection,21661.0,Air Bud: Golden Receiver,4.6,41.0
2050,{},9320.0,The Avengers,4.4,205.0
2051,{},33644.0,How Stella Got Her Groove Back,6.0,24.0
2052,{},14662.0,Slums of Beverly Hills,6.5,45.0
2053,{},125124.0,The Best Man,0.0,0.0
2054,{},115872.0,The Chambermaid on the Titanic,5.3,3.0
2055,Henry: Portrait of a Serial Killer Collection,39930.0,"Henry II, Portrait of a Serial Killer",5.8,5.0
2056,Henry: Portrait of a Serial Killer Collection,10692.0,Henry: Portrait of a Serial Killer,6.8,142.0
2057,Rosemary's Baby Collection,805.0,Rosemary's Baby,7.5,892.0
2058,The Neverending Story Collection,34584.0,The NeverEnding Story,7.0,1031.0
2059,The Neverending Story Collection,34636.0,The Neverending Story II: The Next Chapter,5.5,193.0
2060,Killer Tomatoes! Collection,2182.0,Attack of the Killer Tomatoes!,4.7,74.0
2061,{},28070.0,Surf Nazis Must Die,3.5,21.0
2062,{},77469.0,Your Friends & Neighbors,5.9,17.0
2063,{},10278.0,Return to Paradise,6.5,40.0
2064,Blade Collection,36647.0,Blade,6.5,1950.0
2065,{},17915.0,Dance with Me,5.6,24.0
2066,{},14557.0,Dead Man on Campus,5.6,49.0
2067,{},9417.0,Wrongfully Accused,5.7,91.0
2068,{},41469.0,Next Stop Wonderland,6.0,21.0
2069,{},19381.0,All I Wanna Do,6.4,23.0
2070,{},34637.0,The Navigator: A Medieval Odyssey,6.3,20.0
2071,{},4011.0,Beetlejuice,7.1,1475.0
2072,{},161795.0,Déjà Vu,8.0,1.0
2073,{},1580.0,Rope,7.8,539.0
2074,{},5854.0,Family Plot,6.7,86.0
2075,{},573.0,Frenzy,7.2,162.0
2076,{},2370.0,Topaz,6.1,78.0
2077,{},5780.0,Torn Curtain,6.4,120.0
2078,{},506.0,Marnie,7.2,233.0
2079,{},22527.0,The Wrong Man,6.9,105.0
2080,{},574.0,The Man Who Knew Too Much,7.3,276.0
2081,{},11219.0,The Trouble with Harry,6.9,152.0
2082,{},30159.0,I Confess,7.0,82.0
2083,{},845.0,Strangers on a Train,7.6,379.0
2084,{},1978.0,Stage Fright,6.8,61.0
2085,{},3682.0,54,5.5,138.0
2086,{},51942.0,I Married a Strange Person!,7.5,12.0
2087,{},46702.0,Why Do Fools Fall In Love,6.4,12.0
2088,{},54795.0,Keep the Aspidistra Flying,6.3,3.0
2089,{},46748.0,See the Sea,7.4,7.0
2090,{},847.0,Willow,6.9,484.0
2091,{},117.0,The Untouchables,7.6,1424.0
2092,{},14577.0,Dirty Work,6.5,66.0
2093,{},37498.0,Knock Off,4.7,65.0
2094,{},38621.0,Firelight,7.0,15.0
2095,{},59138.0,Modulations,8.5,2.0
2096,{},28047.0,Phoenix,5.2,14.0
2097,{},4175.0,Under Capricorn,6.1,27.0
2098,{},31667.0,The Paradine Case,6.3,42.0
2099,{},13321.0,Lifeboat,7.3,112.0
2100,{},21734.0,Shadow of a Doubt,7.5,219.0
2101,{},31997.0,Saboteur,6.8,91.0
2102,{},24197.0,Mr. & Mrs. Smith,5.7,36.0
2103,{},11462.0,Suspicion,7.1,140.0
2104,{},31995.0,Jamaica Inn,5.6,43.0
2105,{},940.0,The Lady Vanishes,7.5,183.0
2106,{},2762.0,Young and Innocent,6.8,42.0
2107,{},12684.0,Sabotage,6.7,60.0
2108,{},2761.0,Secret Agent,6.7,36.0
2109,{},8208.0,The Man Who Knew Too Much,6.4,73.0
2110,{},52907.0,Waltzes from Vienna,4.8,11.0
2111,{},15007.0,Number Seventeen,5.3,19.0
2112,{},36049.0,Rich and Strange,5.5,16.0
2113,{},52748.0,The Skin Game,4.9,15.0
2114,{},75793.0,Elstree Calling,3.8,2.0
2115,{},47695.0,Juno and the Paycock,5.1,11.0
2116,{},31930.0,Murder!,6.3,19.0
2117,{},20213.0,The Manxman,5.4,13.0
2118,{},543.0,Blackmail,6.8,45.0
2119,{},36054.0,Champagne,5.6,13.0
2120,{},143750.0,The Farmer's Wife,10.0,1.0
2121,{},52782.0,Downhill,6.3,11.0
2122,{},36055.0,Easy Virtue,5.4,15.0
2123,{},36056.0,The Ring,6.1,16.0
2124,{},2760.0,The Lodger: A Story of the London Fog,7.2,49.0
2125,{},64398.0,The Pleasure Garden,5.7,10.0
2126,{},10220.0,Rounders,6.9,451.0
2127,Cube Collection,431.0,Cube,6.9,1101.0
2128,{},31641.0,Digging to China,6.5,10.0
2129,{},223318.0,Let's Talk About Sex,0.0,0.0
2130,{},69848.0,One Man's Hero,9.3,2.0
2131,{},22796.0,Simon Birch,6.5,52.0
2132,{},22256.0,Without Limits,6.4,20.0
2133,{},37550.0,Seven Beauties,8.8,10.0
2134,{},37916.0,Swept Away,7.4,36.0
2135,{},21873.0,My Bodyguard,6.2,31.0
2136,{},21500.0,Class,5.8,38.0
2137,{},84116.0,"Grandview, U.S.A.",5.8,7.0
2138,{},12626.0,Broadcast News,6.8,101.0
2139,{},37818.0,The Allnighter,4.3,4.0
2140,{},3525.0,Working Girl,6.5,242.0
2141,{},129628.0,Stars & Bars,5.3,2.0
2142,{},2321.0,Married to the Mob,5.8,67.0
2143,{},2028.0,Say Anything...,7.2,244.0
2144,{},16384.0,My Blue Heaven,6.0,72.0
2145,{},91217.0,Men Don't Leave,6.6,10.0
2146,{},77314.0,The Cabinet of Dr. Ramirez,0.0,0.0
2147,{},10699.0,Hero,6.3,100.0
2148,{},11597.0,Toys,5.0,173.0
2149,{},218624.0,Choices,0.0,0.0
2150,{},47947.0,Young Doctors in Love,5.2,13.0
2151,{},48311.0,Parasite,5.1,8.0
2152,{},44772.0,No Small Affair,5.4,13.0
2153,{},14347.0,Blame It on Rio,5.9,49.0
2154,{},41090.0,Wisdom,5.9,15.0
2155,{},18282.0,One Crazy Summer,6.4,54.0
2156,{},18169.0,About Last Night...,5.6,51.0
2157,{},11082.0,The Seventh Sign,5.9,79.0
2158,{},5971.0,We're No Angels,5.6,106.0
2159,{},11933.0,Nothing but Trouble,5.0,88.0
2160,{},20096.0,The Butcher's Wife,5.6,35.0
2161,{},30815.0,Mortal Thoughts,5.3,43.0
2162,{},881.0,A Few Good Men,7.1,899.0
2163,{},4478.0,Indecent Proposal,5.8,300.0
2164,{},22318.0,Permanent Midnight,6.0,32.0
2165,{},53113.0,One True Thing,6.2,27.0
2166,Rush Hour Collection,2109.0,Rush Hour,6.8,1254.0
2167,{},122289.0,Lilian's Story,6.0,2.0
2168,{},24746.0,Six-String Samurai,5.8,36.0
2169,{},72987.0,A Soldier's Daughter Never Cries,7.0,5.0
2170,{},193103.0,Somewhere in the City,0.0,0.0
2171,{},8195.0,Ronin,6.8,670.0
2172,Urban Legend,9877.0,Urban Legend,5.6,293.0
2173,{},26618.0,Clay Pigeons,6.3,39.0
2174,{},21132.0,Monument Ave.,6.3,8.0
2175,{},11855.0,Pecker,6.0,52.0
2176,{},24016.0,The Sheltering Sky,6.4,51.0
2177,{},14785.0,Bandit Queen,7.1,11.0
2178,{},14794.0,If....,7.2,80.0
2179,{},3486.0,The Fiendish Plot of Dr. Fu Manchu,4.4,12.0
2180,{},11071.0,Them!,6.8,111.0
2181,The Thing Collection,1091.0,The Thing,7.8,1629.0
2182,{},10403.0,The Player,6.9,169.0
2183,{},11337.0,Stardust Memories,6.9,96.0
2184,{},162.0,Edward Scissorhands,7.5,3731.0
2185,{},25723.0,Overnight Delivery,5.8,24.0
2186,{},73351.0,Shadrach,6.6,4.0
2187,{},8916.0,Antz,6.0,1320.0
2188,{},28134.0,The Impostors,6.0,18.0
2189,{},9429.0,A Night at the Roxbury,5.9,202.0
2190,{},12159.0,What Dreams May Come,6.8,596.0
2191,{},27791.0,Strangeland,4.7,36.0
2192,{},43106.0,The Battle of the Sexes,7.2,7.0
2193,{},30197.0,The Producers,7.3,177.0
2194,{},10156.0,History of the World: Part I,6.5,205.0
2195,{},10377.0,My Cousin Vinny,7.3,393.0
2196,{},3121.0,Nashville,7.2,79.0
2197,{},4975.0,Love Is the Devil: Study for a Portrait of Francis Bacon,6.7,19.0
2198,{},37532.0,Slam,6.7,7.0
2199,{},9713.0,Holy Man,4.9,113.0
2200,{},134368.0,One Tough Cop,3.0,3.0
2201,{},85837.0,Detroit 9000,6.0,10.0
2202,{},1039.0,The Inheritors,6.6,7.0
2203,{},9821.0,The Mighty,7.1,51.0
2204,The Space Odyssey Series,4437.0,2010,6.6,290.0
2205,{},1890.0,Children of a Lesser God,6.9,72.0
2206,{},1955.0,The Elephant Man,7.9,740.0
2207,{},39437.0,Beloved,5.9,26.0
2208,Child's Play Collection,11932.0,Bride of Chucky,5.5,366.0
2209,{},6435.0,Practical Magic,6.3,348.0
2210,{},108316.0,The Alarmist,3.3,3.0
2211,{},10683.0,Happiness,7.4,197.0
2212,{},63709.0,Reach The Rock,7.5,3.0
2213,{},9445.0,Apt Pupil,6.2,168.0
2214,{},2657.0,Pleasantville,7.1,498.0
2215,{},9425.0,Soldier,6.1,226.0
2216,{},32326.0,The Cruise,7.8,8.0
2217,{},637.0,Life Is Beautiful,8.3,3643.0
2218,{},8675.0,Orgazmo,6.2,116.0
2219,{},125762.0,Shattered Image,0.0,0.0
2220,{},20701.0,Tales from the Darkside: The Movie,5.8,92.0
2221,Vampires Collection,9945.0,Vampires,5.8,262.0
2222,{},73.0,American History X,8.2,3120.0
2223,{},18603.0,Hands on a Hard Body: The Documentary,8.7,6.0
2224,{},46889.0,Living Out Loud,5.4,12.0
2225,{},12888.0,Belly,6.1,42.0
2226,{},3033.0,Gods and Monsters,6.8,82.0
2227,{},9882.0,The Siege,6.1,361.0
2228,{},10663.0,The Waterboy,5.9,521.0
2229,Elizabeth Collection,4518.0,Elizabeth,7.2,346.0
2230,{},1808.0,Velvet Goldmine,6.9,119.0
2231,I Know What You Did Last Summer Collection,3600.0,I Still Know What You Did Last Summer,5.1,381.0
2232,{},17037.0,I'll Be Home for Christmas,5.2,65.0
2233,{},297.0,Meet Joe Black,6.9,1174.0
2234,{},5332.0,Dancing at Lughnasa,6.0,10.0
2235,{},21589.0,Hard Core Logo,6.4,8.0
2236,{},8336.0,The Naked Man,6.0,3.0
2237,{},11893.0,Runaway Train,7.0,129.0
2238,{},123056.0,Desert Bloom,4.9,8.0
2239,Stepford Collection,12223.0,The Stepford Wives,6.7,79.0
2240,{},32081.0,The Pope of Greenwich Village,6.4,40.0
2241,{},14924.0,Sid & Nancy,7.0,106.0
2242,{},10002.0,Mona Lisa,6.7,62.0
2243,{},41817.0,Heart Condition,5.1,25.0
2244,{},19426.0,Nights of Cabiria,7.9,122.0
2245,{},12560.0,The Big Chill,6.8,124.0
2246,{},9798.0,Enemy of the State,6.7,1266.0
2247,Rugrats Collection,14444.0,The Rugrats Movie,5.8,149.0
2248,{},9487.0,A Bug's Life,6.8,2379.0
2249,{},9466.0,Celebrity,6.0,113.0
2250,{},666.0,Central Station,7.6,132.0
2251,{},2042.0,Savior,7.1,29.0
2252,{},10162.0,Waking Ned,7.4,58.0
2253,{},309.0,The Celebration,7.7,213.0
2254,{},692.0,Pink Flamingos,6.2,111.0
2255,{},24018.0,Glen or Glenda,4.6,32.0
2256,Godzilla (Showa) Collection,1678.0,Godzilla,6.9,194.0
2257,Godzilla (Heisei) Collection,39256.0,Godzilla 1985,6.7,34.0
2258,Godzilla (Showa) Collection,1680.0,King Kong vs. Godzilla,6.0,48.0
2259,King Kong (1933 series),244.0,King Kong,7.7,346.0
2260,King Kong (1976 series),10730.0,King Kong,5.9,179.0
2261,King Kong (1976 series),31947.0,King Kong Lives,4.6,29.0
2262,{},8130.0,Desperately Seeking Susan,6.0,99.0
2263,{},11532.0,The Emerald Forest,7.0,64.0
2264,Fletch Collection,9749.0,Fletch,6.8,210.0
2265,Fletch Collection,14628.0,Fletch Lives,5.8,98.0
2266,Conan the Barbarian Collection,9626.0,Red Sonja,5.0,211.0
2267,{},13698.0,Gung Ho,6.2,47.0
2268,{},10466.0,The Money Pit,6.2,288.0
2269,James Bond Collection,707.0,A View to a Kill,6.0,515.0
2270,{},11954.0,Lifeforce,6.2,136.0
2271,Police Academy Collection,9336.0,Police Academy,6.5,614.0
2272,Police Academy Collection,10157.0,Police Academy 2: Their First Assignment,5.6,349.0
2273,Police Academy Collection,12118.0,Police Academy 3: Back in Training,5.5,259.0
2274,Police Academy Collection,10587.0,Police Academy 4: Citizens on Patrol,4.9,261.0
2275,Police Academy Collection,11825.0,Police Academy 5: Assignment Miami Beach,4.7,195.0
2276,Police Academy Collection,11895.0,Police Academy 6: City Under Siege,4.7,183.0
2277,Babe Collection,9447.0,Babe: Pig in the City,5.3,312.0
2278,{},12257.0,Home Fries,4.8,32.0
2279,{},37536.0,Ringmaster,3.8,13.0
2280,{},10029.0,Very Bad Things,6.2,182.0
2281,{},27104.0,Steam: The Turkish Bath,6.4,24.0
2282,{},11252.0,Psycho,4.8,233.0
2283,{},8545.0,Little Voice,6.6,62.0
2284,{},10223.0,A Simple Plan,6.9,191.0
2285,{},9745.0,Jack Frost,5.5,254.0
2286,Star Trek: The Next Generation Collection,200.0,Star Trek: Insurrection,6.3,402.0
2287,{},9837.0,The Prince of Egypt,6.9,847.0
2288,{},11545.0,Rushmore,7.5,688.0
2289,{},1934.0,Shakespeare in Love,6.8,831.0
2290,{},110643.0,Mass Appeal,7.5,3.0
2291,{},11881.0,Miracle on 34th Street,7.4,139.0
2292,{},13764.0,Santa Claus: The Movie,6.1,58.0
2293,{},24951.0,Prancer,5.7,17.0
2294,{},8879.0,Pale Rider,7.0,255.0
2295,Rambo Collection,1369.0,Rambo: First Blood Part II,6.3,884.0
2296,Rambo Collection,1368.0,First Blood,7.2,1523.0
2297,Rambo Collection,1370.0,Rambo III,5.7,703.0
2298,Romancing the Stone Collection,10303.0,The Jewel of the Nile,6.0,289.0
2299,Romancing the Stone Collection,9326.0,Romancing the Stone,6.6,477.0
2300,Cocoon Collection,10328.0,Cocoon,6.5,329.0
2301,Cocoon Collection,11285.0,Cocoon: The Return,5.4,103.0
2302,Rocky Collection,1367.0,Rocky II,6.9,948.0
2303,Rocky Collection,1371.0,Rocky III,6.6,894.0
2304,Rocky Collection,1374.0,Rocky IV,6.6,984.0
2305,Rocky Collection,1375.0,Rocky V,5.3,688.0
2306,{},15196.0,Clue,7.1,377.0
2307,{},11904.0,Young Sherlock Holmes,6.7,172.0
2308,{},215875.0,Violets Are Blue,2.5,2.0
2309,{},15596.0,Back to School,6.4,113.0
2310,{},13818.0,Heartburn,5.9,48.0
2311,{},29968.0,Nothing in Common,6.1,30.0
2312,{},44326.0,Extremities,6.0,13.0
2313,The Karate Kid Collection,1885.0,The Karate Kid,6.9,913.0
2314,The Karate Kid Collection,8856.0,"The Karate Kid, Part II",5.9,457.0
2315,The Karate Kid Collection,10495.0,"The Karate Kid, Part III",5.5,311.0
2316,National Lampoon's Vacation Collection,5825.0,National Lampoon's Christmas Vacation,7.1,668.0
2317,{},9489.0,You've Got Mail,6.3,859.0
2318,{},16885.0,The General,6.5,24.0
2319,{},76857.0,The Theory of Flight,6.0,7.0
2320,{},8741.0,The Thin Red Line,7.2,793.0
2321,{},9276.0,The Faculty,6.2,500.0
2322,{},9822.0,Mighty Joe Young,5.9,208.0
2323,{},39314.0,Mighty Joe Young,6.7,25.0
2324,{},10312.0,Patch Adams,7.0,863.0
2325,{},9441.0,Stepmom,6.9,286.0
2326,{},9422.0,A Civil Action,6.1,113.0
2327,{},125582.0,Down in the Delta,6.4,5.0
2328,{},24525.0,Hurlyburly,5.6,22.0
2329,{},10368.0,Tea with Mussolini,5.8,32.0
2330,{},11365.0,Wilde,6.7,62.0
2331,{},140897.0,Outside Ozona,6.0,2.0
2332,{},31662.0,Affliction,5.8,56.0
2333,{},36136.0,Another Day in Paradise,6.4,38.0
2334,{},1363.0,The Hi-Lo Country,4.7,9.0
2335,{},46992.0,Hilary and Jackie,6.5,23.0
2336,{},825.0,Playing by Heart,6.6,49.0
2337,{},22913.0,24 7: Twenty Four Seven,6.3,10.0
2338,{},15556.0,At First Sight,5.9,49.0
2339,{},28902.0,In Dreams,5.4,45.0
2340,{},14709.0,Varsity Blues,6.0,126.0
2341,{},9423.0,Virus,5.0,151.0
2342,{},14443.0,The Garbage Pail Kids Movie,3.0,20.0
2343,{},10658.0,Howard the Duck,5.1,227.0
2344,The Gate Collection,6917.0,The Gate,5.9,107.0
2345,The Gate Collection,40729.0,The Gate II: Trespassers,5.3,16.0
2346,{},24086.0,The Boy Who Could Fly,6.0,36.0
2347,The Fly (1958 series),11815.0,The Fly,6.9,129.0
2348,The Fly Collection,9426.0,The Fly,7.1,1038.0
